Comment,Like,Transfer,Co_oridinates,id,Content,PubTime,Tools,ID
9,4950,8318,,2366566374-M_DnUZbl9ch,历史不仅存在于书本上，不仅存在于博物馆里，有广袖华服名曰华，礼仪之邦谓之夏。偶然听见一个历史题材的歌曲串烧《御华万里》唱到：我泱泱中华一撇一捺是脊梁。能听见的历史，深受感动。我们每个人都属于历史，我们每个人都能创造奇迹。视频：,03月25日 20:00,,2366566374
3807,14978,6634,,2366566374-M_DmHzHuOoL,中国樱花美 [樱花][樱花][樱花]（址：贵州贵阳）,03月17日 20:01,,2366566374
20,4233,2781,,2366566374-M_DkYfXuDvW,中国梦需要正能量，中国梦需要伙伴，中国梦需要行动。共同关注两会，为每个推动中国向上的力量喝彩，相信,03月06日 10:48,,2366566374
318,4572,913,,2366566374-M_DkgnAsXKV,【不冲上去人可能都没了[心]】在家休假时他路遇两车相撞，见5人被困冒烟车内，立刻上前救人。不顾危险拼命打开车门，他2分钟内将5人全救出，几十秒后车就爆炸烧成火球！救完人后的他默默离开，被找到后他说：“我不冲上去，5人可能都没了。”江西“90后”战士彭瑶才勇义在心[赞]满满正能量[赞,03月01日 19:06,,2366566374
0,5481,709,,2366566374-M_Dj3MplQW4,元宵节快乐 （2016年马上要过去1/6了）[doge,02月22日 21:11,,2366566374
3748,15951,12506,,2366566374-M_DgMZUyVYB,“如果你是一棵参天大树，我就是一粒种子，你宽大的树荫把我守护，我每天眺望你的高度。”对于父亲，我们都有说不出的感恩。春晚正在播出歌曲《父子》，唱的是我们的心声。你的春节假期七天，家人等待一年，陪爸妈一起看春晚，聊聊开心的事，祝福每个家庭阖家欢乐！！！,02月07日 22:47,,2366566374
2356,9889,3908,,2366566374-M_DeCrWpY6a,广州60多年来首次下雪，他们也堆起了美丽的雪人。,01月24日 16:16,,2366566374
199,2837,854,,2366566374-M_Del4mz2JB,寒冷的天气里分享一首军人叔叔们自己创作的热血沸腾的歌曲，献给每一个青春正能量的你。[强] ,01月22日 20:01,,2366566374
281,1092,751,,2366566374-M_DebJ1c3RU, 年关将至大雪封山，为了更快完成老蜂农刘国生老人的运输通畅，志愿者正在年底前最后一次进山。山区蜂农面临着交通不便利、信息不通等一系列问题。活动小组自9月底成立以来已完成两期助农活动，加油鼓励！（  [心]助农链接：,01月21日 20:14,,2366566374
26,179,11,,1879241531-M��你急冲冲（别犯低级错误）和情绪暴躁。避免跟家人和同事争吵。本周桃花机会增加。职场反复修改和无法敲定的事情增加，效率降低。爱情，是学会换位思考。,03月28日 08:54 ,微博 weibo.com,1680990025
137,1212,53,,3230715380-M_Dosh748Yw,尴尬ing    ,36分钟前 ,微博 weibo.com,3230715380
524,6297,235,,3230715380-M_DooS651Kw,今天女朋友突然问了我一句 “开心吗”，我先是楞了一下，后来想想，真好。在别人都在沉浸在甜言蜜语海誓山盟的虚幻浪漫中时，会有人踏踏实实关心的问我一句“你开心吗”。,今天 00:05 ,刘文静 的 iPhone,3230715380
992,2763,1408,,3230715380-M_Doob9quSa,我和刘文静每天都是这种套路满满的日常，通常情况下因为她智商低，所以每次都是我赢。,03月28日 22:19 ,刘文静 的 iPhone,3230715380
952,2202,1492,,3230715380-M_DonavvZ8q,驾校教练的口头禅，欢迎补充。,03月28日 19:45 ,微博 weibo.com,3230715380
676,4934,234,,3230715380-M_DomK17HaK,本人Q漫,03月28日 18:39 ,刘文静 的 iPhone,3230715380
1049,6706,379,,3230715380-M_DojSivw6u,挂一个心机婊，妈的都在北京朝阳区，还天天见面。有东西送我还不敢亲手拿给我，还无耻的用快递。要不是快递单上写着你的名字，打死我都不会相信这玩意是你寄的。,03月28日 11:21 ,刘文静 的 iPhone,3230715380
618,5093,338,,3230715380-M_DojBKhfol,我，一辈子不曾体验过浪漫。,03月28日 10:41 ,刘文静 的 iPhone,3230715380
654,8907,567,,3230715380-M_Dof7yFE3u,别再私信问我男女之间存不存在纯洁的友谊了，现在男人和男人之间都未必有。,03月27日 23:15 ,刘文静 的 iPhone,3230715380
713,3052,1072,,3230715380-M_Doef2gyqx,女朋友的逻辑 ,03月27日 21:01 ,刘文静 的 iPhone,3230715380
3456,3391,346,,3230715380-M_DodxszGT8,如果我把我租给你一天，你会干嘛？,03月27日 19:14 ,刘文静 的 iPhone,3230715380
0,0,0,,2387571062-M_D54orsWoc,这里也有法国色[法国,2015-11-22 21:01:24 ,iPhone 6 Plus,2387571062
0,1,0,,2387571062-M_D3Zx0uCeK,小狗[狗]也来躲雨了？还是饿了来蹭蛋糕吃[抠鼻,2015-11-15 18:48:29 ,iPhone 6 Plus,2387571062
1,0,0,,2387571062-M_D3ZkT4Xdp,真正能证明你是谁的，只有正在做的事和正爱着的人。往事只是往事，不再刻有你的名字。,2015-11-15 18:18:37 ,iPhone 6 Plus,2387571062
0,2,0,,2387571062-M_D373mtxVD,遥映人间冰雪样，暗香幽浮曲临江，遍识天下英雄路 ，俯首江左有梅郎。,2015-11-10 00:07:06 ,iPhone 6 Plus,2387571062
0,0,0,,2387571062-M_D22qcyJO3,你要做一个不动声色的大人了。不准情绪化，不准偷偷想念，不准回头看。去过自己另外的生活。 by 村上春树,2015-11-02 22:29:21 ,iPhone 6 Plus,2387571062
0,0,0,,2387571062-M_D22ohbmDN,我去年买了个表,2015-11-02 22:24:36 ,iPhone 6 Plus,2387571062
0,0,0,,2387571062-M_D0JNy4luR,做梦梦到你和我在厨房烧水，是几个意思,2015-10-25 09:14:21 ,iPhone 6 Plus,2387571062
0,0,0,,2387571062-M_CDTtrjKv8,★★★★★，,2015-10-06 22:49:51 ,iPhone 6 Plus,2387571062
0,0,0,,2387571062-M_CD42hoRDR,不得不哎特,2015-10-01 11:52:51 ,iPhone 6 Plus,2387571062
7,0,0,,2387571062-M_CD3hfcwLX,来个[爱心]️煎蛋吧,2015-10-01 09:56:58 ,iPhone 6 Plus,2387571062
10,0,10,,1092746777-M_A3o6HjaaR,我在玩啪啪，可以让照片说话，超好玩的，赶紧下一个一起玩>>>,2013-08-05 23:19:06 ,啪啪,1092746777
0,0,0,,5062578505-M_D97qIizSP,花不花男人的钱，并不是评判女人好坏的标准。好女人也花男人钱，但她们会用这些钱来让整个家庭生活的更好，提高男人的生活品质。而好男人更不会计较让爱人用钱，因为他们很了解自己爱上什么女人。一段好的爱情，是不会有经济矛盾的。因为，好男人不吝啬，好女人不贪婪。,2015-12-19 12:06:28 ,微博 weibo.com,5062578505
0,0,0,,5062578505-M_CxlkQwMef,传说中的 ,2015-08-24 20:53:26 ,蜻蜓.fm收音机,506257850��违的快乐大本营…… 今晚看起来……[来][来][good,02月27日 18:29 ,iPhone 6s Plus,1285846970
1021,10583,319,,1285846970-M_DjdA3qO38,我开始看了 你们呢,02月23日 22:09 ,iPhone 6 Plus,1285846970
939,10109,702,,1285846970-M_DjcU5jdmt, 婴宁，这一世，子服只想守护你。,02月23日 20:25 ,iPhone 6s Plus,1285846970
2133,13486,1186,,1285846970-M_DiTgFF0Es,我是竹马，你是青梅。,02月21日 18:26 ,iPhone 6s Plus,1285846970
3091,23290,788,,1285846970-M_DhPIKxpWs,情人节快乐……[玫瑰][玫瑰][玫瑰,02月14日 19:34 ,iPhone 6s Plus,1285846970
1654,15387,812,,1285846970-M_DhPHTDst1,  今晚最后一期了… 听说要颁奖… 到底得了什么奖 跟我一起期待吧……… [嘻嘻][嘻嘻,02月14日 19:32 ,iPhone 6s Plus,1285846970
911,4541,332,,1285846970-M_DhLXK1xlq, 祝大家情人节快乐，没有对象有红包，快来抢我的情人节大红包吧！[兔子][兔子][兔子,02月14日 10:00 ,微博 weibo.com,1285846970
1474,6576,238,"39.93087,116.560081",2173491501-M_DodaxBr3i,喜剧人今晚不贱不散！祝大家开心快乐地不要不要的！[haha][haha][haha][发红包啦][抢到啦] ,03月27日 18:17 ,iPhone 6s,2173491501
1971,9560,191,"39.88377,116.489906",2173491501-M_Dns0c8SVp,留言都有看到谢谢大家！感恩+不忘初心+你们开心+我就开心！祝大家生活幸福！稍带一点点刺激！[haha][haha][haha][抢到啦] ,03月22日 18:13 ,iPhone 6s,2173491501
1324,6150,182,"39.89349,116.399948",2173491501-M_Dn8oXe6Dx,今晚欢乐喜剧人！[haha][haha][haha] ,03月20日 16:19 ,iPhone 6s,2173491501
927,5178,128,"39.89357,116.400238",2173491501-M_DmrnOzjJC,喜剧人幕后的表情。。。。。。排练当中。。。已经崩溃！[狗][狗][狗][狗][狗,03月16日 02:48 ,iPhone 6s,2173491501
398,2816,76,"39.895691,116.391296",2173491501-M_Dlkb1FHl2,你们怎么看？颜值、身材、演技于一身……土豪们，猛戳,03月08日 18:37 ,iPhone 6s,2173491501
3746,15246,397,"39.895691,116.391296",2173491501-M_Dl1rvjLxC,欢乐喜剧人我来了！演啥能让你们开心腻？[泪][泪][泪][泪][泪] ,03月06日 18:55 ,iPhone 6s,2173491501
506,3632,109,"41.735668,123.460648",2173491501-M_Dkq4QkhQQ,山炮进城2网络大电影现在开始。请上爱奇艺观看！开心一下下！希望大家多多支持！[鲜花][good][男孩儿][女孩儿][抢到啦][耶][爱你]忘了告诉大家会员可以观看！爱你们[haha] ,03月02日 19:48 ,iPhone 6s,2173491501
503,3686,43,"29.17407,120.304489",2173491501-M_DjubjztVo,前一秒！后一秒！变化如此不科学！！！《欢喜密探》[耶,02月25日 16:24 ,iPhone 6s,2173491501
645,5104,30,"29.14588,120.32724",2173491501-M_Dh0MFAyyK,大家新年快乐！2016年一切顺利平平安安[耶]我的年过完了。工作开始！ ,02月09日 09:53 ,iPhone 6s,2173491501
367,2636,28,"29.146021,120.326447",2173491501-M_DdaHl9PYq,背词到现在。[钟]六点钟我就要起床！我还睡么！[可怜]还是继续背吧。a.b.c.d.e.f.g.......zZ ,01月15日 03:46 ,iPhone 6s,2173491501
0,1,0,,5677481546-M_DlhBZbpBU,微博升等级能免费拿惊喜成长礼哦，我刚刚在,03月08日 12:05 ,微博等级,5677481546
0,1,0,,5677481546-M_DjboJv7y7,我刚刚在,02月23日 16:35 ,微博等级,5677481546
0,1,0,,5677481546-M_DgLQnuY2x,跟我一起唱：恭喜恭喜恭喜我呀，恭喜恭喜我~我刚抢到颜纸疯 的新年红包喔，就喜欢这么有诚意的新年祝福！,02月07日 19:51 ,粉丝红包,5677481546
0,1,0,,5677481546-M_D0zSqmPlU,好看不[爱你][爱你]同学,2015-10-24 07:58:55 ,新浪微博4G版,5677481546
2557,85315,2817,,2414346194-M_CAcP00lzG,세균맨 혼내주는 우리우리 ,2015-09-12 16:43:55 ,Instagram,2414346194
5396,131901,12846,,2414346194-M_CA41hfLcY,시간이 참 빠르네요. 2015 Dream of Angel 마지막 중국 청두(성도)에서 만나요[爱心]️ 후회없을만큼 다같이 좋은시간 보냈으면 좋겠어요.,2015-09-11 18:19:28 ,iPhone 6,2414346194
2747,92014,2800,,2414346194-M_CyRaSDtOm,건강한 매니지뼁一起来玩嘛～,2014-11-05 22:13:37 ,echo回声,2409910464
0,0,0,,2409910464-M_BqtbEhOoE,又回到乡下了[哼][哼][哼,2014-10-07 17:16:21 ,iPhone 6 Plus,2409910464
0,0,0,"31.23121,121.41701",2409910464-M_Bfwqa5wHP,需要代抄作业的，请找我！很空！认识的免费！ ,2014-07-27 17:17:00 ,三星 GALAXY S5,2409910464
4,0,0,"31.23135,121.41692",2409910464-M_BeEQMk5Sw,我去，手机微博是怎么了，。。。。从来就没饭锅这三个孩子我怎么会发这个，而且，还关注了一些我从来没关注过得人⊙﹏⊙ ,2014-07-22 00:54:15 ,三星 GALAXY S5,2409910464
0,1,0,"31.23136,121.41678",2409910464-M_BdSwErhq4,我已经在电视机前了，几百年没看过电视了，为了破3！！！！！！！ ,2014-07-16 21:52:49 ,三星 GALAXY S5,2409910464
0,1,0,"37.5605745,126.983849",2409910464-M_BcWn31Co7,在明洞看到祝希澈生日快乐的广告，好棒啊[嘻嘻][嘻嘻][嘻嘻][嘻嘻,2014-07-10 17:49:50 ,三星 GALAXY S5,2409910464
2,1,0,"31.231367,121.416954",2409910464-M_B2KH3asg5,已经18了[抓狂][抓狂][抓狂] 我在:,2014-05-04 17:43:07 ,三星 GALAXY S5,2409910464
912,11465,281,,2746203844-M_DnSJQfM6y,今晚《王牌对王牌》第九期节目就要播出咯，根据录制现场提出的微博惩罚 ,03月25日 14:16 ,iPhone 6 Plus,2746203844
324,7606,334,,2746203844-M_DnJPt22aq,这是一档录制时我自己都笑岔气的节目  虽然与汪涵再次合作并担任,03月24日 15:36 ,iPhone 6 Plus,2746203844
561,12939,198,,2746203844-M_Dn6WKub4m,重要的事情只说一遍  德纲家的东西不错  用后良心推荐  脸上有细纹的来  顺便说一下 没收广告费  没收广告费  没收广告费  这件事情更重要说三遍 ,03月20日 12:36 ,iPhone 6 Plus,2746203844
494,18411,268,,2746203844-M_Dm5TYuwYe,上周我凭着女人的直觉猜对了全部！这周也能全部拿下  [音乐][音乐][音乐][鬼脸二][鬼脸二][鬼脸二,03月13日 20:07 ,iPhone 6 Plus,2746203844
1081,28012,360,,2746203844-M_DlUYIto7X,三月见肚皮  六月见马甲  ,03月12日 16:18 ,iPhone 6 Plus,2746203844
602,20931,162,,2746203844-M_DlHNkqNui,早起的孩子伤不起[泪,03月11日 06:44 ,iPhone 6 Plus,2746203844
485,16352,184,,2746203844-M_DkZHg8E4H,今晚22点  ,03月06日 14:28 ,iPhone 6 Plus,2746203844
403,14978,120,,2746203844-M_DkKIS6fFQ,又快说早上好了  今天收工早  回家啰  ,03月05日 00:21 ,iPhone 6 Plus,2746203844
521,18598,181,,2746203844-M_Dks302fcs,有站着睡的马就有站着睡的人  确实  都该说早上好了[哈哈][哈哈][哈哈] ,03月03日 00:49 ,iPhone 6 Plus,2746203844
926,26427,290,,2746203844-M_DjM4T3Bnz,刚才看到一个帖子说原来肥胖是跟美食有关  不满这个白痴话题的同时站着躺枪   胖这件事情  难道是饿出来滴   除了疾病之外再也没有办法不承认 是自己亲自吃进去的  也不好意思抱怨人家美食  自觉练起肚皮舞  等我练好了 拍照片就不用找这么刁钻的角度了[抓狂,02月27日 13:58 ,iPhone 6 Plus,2746203844
0,0,0,,5766711576-M_Dkhhr70w8,直播、韩国电视台、资讯、微博上线爱豆神器统统都有！支持你的TA，你必不可少！,03月01日 21:24 ,爱豆APP,5766711576
0,0,0,,5766711576-M_DerYRnuwx,,01月23日 13:37 ,Camera360照片分享,5766711576
1,6,1,,2418509742-M_DobSku1hx,绅士品味,03月27日 15:00 ,微博 weibo.com,2418509742
0,34,12,,2418509742-M_Dob5CwhFN,这是科学上让人看了最舒服的十种颜色，我们一定要相信科学哦！,03月27日 13:00 ,微博 weibo.com,2418509742
1,18,1,,2418509742-M_DoaiUyFD8,范 冰 冰 近年来红毯礼服彩绘汇总！,03月27日 11:00 ,微博 weibo.com,2418509742
0,9,5,,2418509742-M_Do9wcF3pu,"1949春夏高级时装经典之作Miss Dior 晚礼服缩小版的细节制作 , 任何一个细节都在成就着经典",03月27日 09:00 ,微博 weibo.com,2418509742
0,7,1,,2418509742-M_Do5AFBfNC,不同款式的裙类搭配,03月26日 23:00 ,微博 weibo.com,2418509742
1,10,1,,2418509742-M_Do4NXnWvo,现在只差一个女票了,03月m [爱心]️ you,2015-06-20 23:10:38,,2409790853
600,8032,230,,2409790853-M_Cnl0OoOFz,偷笑,2015-06-20 01:41:03,,2409790853
1437,13453,703,,2409790853-M_Cn8RZ5xJa,"亲爱的粉丝，我等不及见到你门在昆明Wanda Plaza, 6月20日，傍晚六点三十分. 你一定要来啊！",2015-06-18 18:46:21,,2409790853
507,8619,314,,2409790853-M_ClW30b54W,Lee M24 Collection www.leejeansthailand.com,2015-06-10 20:17:29,,2409790853
674,12406,200,,2409790853-M_ClNPFwWm4,分享图片,2015-06-09 23:22:40,,2409790853
863,12923,375,,2409790853-M_CkAIVDEaw,分享图片,2015-06-02 00:10:03,,2409790853
667,5477,785,,2409790853-M_CjGtC3qRy,快来参加活动吧，6月20日，昆明西山万达广场，我们不见不散哦。     More details check out ,2015-05-27 00:58:29 ,,2409790853
541,9233,272,,2409790853-M_CjdP9uyJo,Sweet dream Po,2015-05-24 00:01:54,,2409790853
431,8643,202,,2409790853-M_Cj5cml76w,Own it ,2015-05-23 02:04:21,,2409790853
722,11977,349,,2409790853-M_Cj0IzzWIw,分享图片,2015-05-22 14:39:59,,2409790853
0,1,0,,2672775447-M_DosqQ729c,【水深水浅不试怎知？】人在家里，钱在网上，轻轻一点，就到卡上[得意]互联网时代～撑死手机赚钱的，饿死用力赚钱的，气死光想不做的[偷笑][偷笑][偷笑]当你还在犹豫看看水深水浅的时候，猪都学会游泳了[眼泪] 在这个时代，唯一的风险就是观望[偷笑]你认为呢？,12分钟前 ,iPhone 6s Plus,2672775447
0,0,0,,2672775447-M_DnAQGeNJt,东论网友,03月23日 16:44 ,东方论坛,2672775447
0,1,0,,2672775447-M_DmHuh0Bcx,姐妹推广团队是骗子、大家不要上当、一切以推广为名的都是诈骗的、你想她要有资源还给你推广、这不是瞎扯吗……,03月17日 19:48 ,iPhone 6s Plus,2672775447
0,0,0,,2672775447-M_DmGzsp5x4,【小7VS网红】Andy潘，原吉隆坡模特公司广告模特，现也是小咖秀网络红人！这么时尚的高富帅都在用小7了，说明咱家补水仪真的如同苹果手机一样，成为一种时尚风向标！补水仪小7，你拥有了吗？男女老少都喜欢的！[调皮][酷][玫瑰,03月17日 17:28 ,iPhone 6s Plus,2672775447
0,0,0,,2672775447-M_DltlTmbrJ,【主持人也大爱小7[呲牙]】长沙政法频道主持人周琼，在化妆间使用小7，妆前喷喷更贴妆，妆后喷喷不晕妆！她说在化妆下来的一刻收获惊喜，可见是多喜欢小7[愉快]小7就是这么受欢迎，出入任何场所都非常搭配，可以下乡，可以进城，无时无处不显示出它的方便！[调皮][调皮,03月09日 17:58 ,iPhone 6s Plus,2672775447
2,0,0,,2672775447-M_DliqF9Duy,【K.show语录】好女人养眼.补水仪养脸.傻女人用钱来衡量美丽.聪明的女人用效果选择美丽！！[强][强] 补水仪是有价的，但脸蛋是无价的！！[鼓掌][鼓掌]只要你愿意，K.show完全可以帮你改变魅力！,03月08日 14:10 ,iPhone 6s Plus,2672775447
0,0,0,,2672775447-M_DlaKVFD4m,【[7]️公主】老公：老婆，快到3.8妇女节了，给你买钻石好不？[呲牙] 老婆：不要，出门不安全，还招贼[白眼] [色]老公：那给你买999朵 老婆：不要，浪费钱 [色]老公：那你想要啥？ 老婆： K.SHOW补水仪[愉快] 老婆说出了好多女人的心声！[眼泪][眼泪,03月07日 18:38 ,iPhone 6s Plus,2672775447
